contig,gene,intron,conf,strand
5163,835.441860465,139.953488372,99.6479069767,0.639534883721
5165,768.609756098,102.475609756,99.351097561,0.90243902439
5169,610.803278689,276.967213115,95.4401639344,0.655737704918
5171,867.061538462,91.2615384615,99.6438461538,0.846153846154
5175,874.444444444,130.308641975,99.7171604938,0.851851851852
5176,1051.34545455,230.181818182,99.5561818182,0.654545454545
5184,1038.03571429,83.2380952381,99.7323809524,0.702380952381
5185,1033.53846154,108.403846154,99.9888461538,0.692307692308
5187,887.8,355.033333333,98.615,0.766666666667
5189,977.722222222,87.537037037,99.1018518519,0.648148148148
5191,869.642857143,99.0,99.1357142857,0.928571428571
5192,860.279069767,70.6976744186,97.8893023256,0.744186046512
5194,1126.53125,84.84375,99.58203125,0.859375
5195,620.84,41.56,99.028,1.0
5196,1015.46067416,64.191011236,98.8061797753,0.831460674157
5198,1093.12727273,118.527272727,99.9649090909,0.8
5199,1124.72,77.6,99.99,0.84
5201,725.109090909,121.345454545,95.564,0.581818181818
5205,1012.325,91.35,99.9335,0.85
5206,648.571428571,205.857142857,97.080952381,0.761904761905
5207,864.058823529,139.176470588,98.5389705882,0.661764705882
5210,785.290322581,102.806451613,98.5861290323,0.677419354839
5211,777.695652174,140.108695652,97.4704347826,0.652173913043
5212,899.895522388,244.253731343,98.1805970149,0.671641791045
5214,1069.86363636,191.75,96.9913636364,0.727272727273
5216,697.769230769,89.1153846154,96.8569230769,0.705128205128
5218,1247.22641509,148.849056604,98.9328301887,0.735849056604
5219,1129.57142857,35.619047619,99.3957142857,0.690476190476
5220,955.730769231,110.576923077,99.9637179487,0.717948717949
5221,774.808823529,166.352941176,99.5767647059,0.779411764706
5222,873.843373494,100.036144578,99.9585542169,0.614457831325
5223,958.107142857,151.261904762,98.7338095238,0.75
5224,1045.75409836,94.8360655738,99.7859016393,0.622950819672
5228,1004.10714286,146.202380952,98.9558333333,0.72619047619
5229,1000.61290323,54.3709677419,99.5875806452,0.903225806452
5230,896.409090909,93.2272727273,99.8040909091,0.636363636364
5231,977.705882353,79.7647058824,98.4755882353,0.617647058824
5234,920.346153846,104.153846154,99.9938461538,0.769230769231
5236,773.794117647,183.132352941,97.4677941176,0.720588235294
5237,977.0,97.4,99.9849090909,0.818181818182
5238,708.828571429,149.180952381,98.8815238095,0.67619047619
5239,1036.85,49.25,99.991,0.9
5243,930.121212121,63.9696969697,99.3275757576,0.787878787879
5246,865.030769231,130.446153846,99.3675384615,0.815384615385
5247,730.7,216.32,95.5903,0.86
5251,1082.71428571,36.0952380952,99.9757142857,0.809523809524
5252,1130.66666667,111.472222222,98.9047222222,0.555555555556
5253,984.5,129.678571429,98.4064285714,0.714285714286
5255,910.3125,95.0208333333,99.6314583333,0.791666666667
5257,927.181818182,119.96969697,99.9860606061,0.545454545455
5259,696.0,222.333333333,92.8047619048,0.714285714286
5262,775.47826087,84.0434782609,99.2404347826,0.739130434783
5263,822.28,249.32,96.6657333333,0.733333333333
5265,954.846153846,117.0,99.9030769231,0.666666666667
5266,655.571428571,132.095238095,98.5571428571,0.761904761905
5268,724.78125,172.666666667,97.38,0.65625
5270,724.577464789,125.605633803,96.8770422535,0.56338028169
5274,819.609756098,103.024390244,99.4812195122,0.756097560976
5275,1053.21518987,110.430379747,99.9956962025,0.708860759494
5276,796.424657534,62.5205479452,98.8152054795,0.671232876712
5278,991.363636364,128.484848485,98.4210606061,0.848484848485
5279,1071.7,183.766666667,99.537,0.733333333333
5280,1003.46153846,113.794871795,98.6582051282,0.615384615385
5283,1088.11538462,53.0769230769,99.99,0.653846153846
5284,897.0,130.435897436,99.1217948718,0.692307692308
5286,911.9375,96.9791666667,98.026875,0.75
5287,1081.53846154,106.615384615,98.9508974359,0.641025641026
5289,1299.39534884,98.6976744186,99.9948837209,0.627906976744
5291,949.282608696,112.347826087,99.9769565217,0.695652173913
5294,1089.28571429,109.285714286,99.1202040816,0.69387755102
5296,1193.0,59.0434782609,99.9843478261,0.608695652174
5299,570.571428571,32.880952381,99.2869047619,0.97619047619
5300,1010.6875,125.666666667,98.6310416667,0.8125
5304,857.845070423,75.323943662,98.446056338,0.647887323944
5305,1068.10769231,149.076923077,99.2521538462,0.584615384615
5306,1095.06451613,93.935483871,98.1038709677,0.774193548387
5307,1021.7,70.95,97.42275,0.775
5308,984.230769231,98.3076923077,98.7596153846,0.782051282051
5309,843.534883721,106.430232558,99.0887209302,0.709302325581
5310,547.64,72.32,94.9092,0.92
5311,905.319148936,82.7446808511,99.6646808511,0.787234042553
5315,1033.41666667,90.3611111111,99.4688888889,0.638888888889
5316,741.164179104,91.6119402985,97.7737313433,0.65671641791
5318,1218.30263158,65.0,98.3377631579,0.855263157895
5320,949.806451613,131.967741935,99.2677419355,0.612903225806
5321,953.405405405,120.27027027,99.9040540541,0.756756756757
5323,791.0,59.8888888889,99.9444444444,0.851851851852
5324,1222.31818182,194.515151515,98.0040909091,0.606060606061
5328,785.771428571,100.971428571,99.0798571429,0.757142857143
5330,924.363636364,111.075757576,99.0536363636,0.651515151515
5331,869.789473684,113.684210526,98.1977192982,0.649122807018
5334,1135.83333333,135.638888889,97.9658333333,0.722222222222
5339,657.540540541,82.7432432432,97.9001351351,0.905405405405
5340,903.694117647,126.082352941,99.8609411765,0.647058823529
5341,936.95505618,69.3820224719,99.2686516854,0.606741573034
5344,1023.22222222,47.1481481481,99.8333333333,0.851851851852
5346,888.392857143,163.107142857,99.9378571429,0.607142857143
5349,852.571428571,104.0,97.5138095238,0.809523809524
5350,896.141176471,65.2117647059,99.5717647059,0.776470588235
5352,1119.15384615,94.8205128205,99.9876923077,0.615384615385
5353,1033.73214286,151.232142857,97.80875,0.767857142857
5355,892.351351351,54.8918918919,98.26,0.945945945946
5356,1005.04081633,76.0816326531,99.2626530612,0.775510204082
5359,1088.21428571,190.464285714,95.8642857143,0.75
5362,962.684210526,141.385964912,96.3177192982,0.456140350877
5363,644.0,109.0,97.1573913043,0.739130434783
5367,1020.92,78.32,99.9373333333,0.68
5368,807.782178218,89.2376237624,99.2484158416,0.881188118812
5369,877.571428571,63.3928571429,99.4264285714,0.571428571429
5370,791.971830986,127.915492958,99.4956338028,0.549295774648
5371,508.314285714,45.4285714286,99.6871428571,1.0
5374,859.0,50.8333333333,99.997,0.933333333333
5376,976.313253012,107.313253012,98.3561445783,0.698795180723
5380,938.685714286,75.5714285714,96.6442857143,0.428571428571
5383,714.4,136.866666667,96.73,0.733333333333
5384,853.25,113.166666667,99.0236111111,0.694444444444
5386,932.508474576,78.4745762712,99.8984745763,0.762711864407
5387,748.863636364,41.0454545455,98.7109090909,0.818181818182
5391,1123.46,80.66,99.9832,0.88
5392,859.671232877,197.780821918,97.9831506849,0.739726027397
5393,899.346153846,178.692307692,98.8942307692,0.653846153846
5395,750.135135135,51.8648648649,97.6459459459,0.513513513514
5396,1108.48780488,115.731707317,99.0814634146,0.780487804878
5397,1006.92207792,142.311688312,98.1138961039,0.662337662338
5398,912.542857143,98.2285714286,96.7942857143,0.828571428571
5399,841.337662338,111.987012987,97.5275324675,0.87012987013
5400,842.075,64.625,99.15975,0.85
5402,883.942307692,140.730769231,98.0930769231,0.826923076923
5404,1145.27272727,44.5,99.9854545455,0.727272727273
5407,657.941176471,46.9019607843,97.438627451,0.941176470588
5408,889.225806452,189.951612903,97.5827419355,0.693548387097
5411,1063.51351351,142.459459459,97.3254054054,0.783783783784
5413,951.833333333,92.2777777778,98.6077777778,0.861111111111
5415,1886.19354839,78.2903225806,98.3135483871,0.838709677419
5417,849.371428571,57.7904761905,98.1765714286,0.847619047619
5419,970.4,109.825,99.6715,0.725
5421,864.670454545,59.9659090909,99.4782954545,0.738636363636
5424,790.27027027,144.162162162,97.2854054054,0.837837837838
5426,999.434782609,99.2826086957,99.1291304348,0.608695652174
5428,645.434782609,135.5,98.1117391304,0.695652173913
5429,1127.36842105,137.087719298,97.5729824561,0.754385964912
5431,782.384615385,119.461538462,97.0569230769,0.948717948718
5436,1106.8125,165.125,98.1335416667,0.5625
5437,708.568181818,95.7954545455,96.4222727273,0.522727272727
5438,846.184210526,62.4868421053,99.9959210526,0.592105263158
5439,1349.8372093,48.1395348837,99.0586046512,0.837209302326
5441,1008.95652174,344.869565217,99.997826087,0.695652173913
5442,818.276923077,58.4153846154,99.1930769231,0.846153846154
5448,847.936170213,75.5106382979,98.1604255319,0.829787234043
5451,914.505617978,34.3033707865,98.7464044944,0.662921348315
5452,986.873417722,119.329113924,99.7867088608,0.620253164557
5457,902.0,137.583333333,96.535,0.833333333333
5458,969.0,121.652777778,99.30375,0.805555555556
5461,1052.15254237,101.423728814,99.8633898305,0.915254237288
5462,1033.0,147.19047619,97.6725396825,0.761904761905
5463,852.540540541,117.594594595,99.9694594595,0.72972972973
5464,919.684210526,191.526315789,99.0405263158,0.736842105263
5465,1053.2,99.8666666667,98.4928888889,0.511111111111
5472,957.285714286,203.446428571,97.8119642857,0.642857142857
5473,1079.36923077,115.630769231,99.4833846154,0.738461538462
5474,1732.44444444,63.3888888889,99.9788888889,0.759259259259
5476,702.835820896,54.3880597015,96.7594029851,0.880597014925
5477,852.971428571,92.0571428571,98.114,0.657142857143
5479,936.294736842,61.5368421053,99.4003157895,0.757894736842
5486,509.923076923,119.555555556,95.6043589744,0.91452991453
5489,1021.14285714,110.619047619,97.7933333333,0.857142857143
5491,890.857142857,74.1785714286,97.0189285714,0.964285714286
5492,940.266666667,116.733333333,98.6402222222,0.6
5493,552.909090909,124.0,99.9990909091,0.909090909091
5495,792.043478261,115.0,99.9195652174,0.652173913043
5496,979.831460674,71.404494382,99.9920224719,0.674157303371
5499,920.352941176,82.0882352941,99.2732352941,0.735294117647
5501,1107.92307692,137.794871795,98.8429487179,0.717948717949
5502,1205.80769231,261.038461538,99.6669230769,0.692307692308
5503,1232.35294118,66.4558823529,99.2232352941,0.735294117647
5505,965.092307692,199.446153846,99.4887692308,0.6
5506,686.204545455,276.590909091,96.9577272727,0.613636363636
5510,825.256756757,231.905405405,97.9101351351,0.635135135135
5511,884.9,79.6857142857,99.4772857143,0.728571428571
5514,764.333333333,89.2222222222,97.7462962963,0.555555555556
5516,774.963636364,167.4,98.52,0.8
5517,1015.94545455,117.8,98.9712727273,0.6
5521,890.103448276,95.275862069,99.9375862069,0.551724137931
5523,924.457142857,118.442857143,99.3041428571,0.728571428571
5524,904.943396226,125.509433962,99.5913207547,0.754716981132
5525,976.649350649,135.415584416,99.2888311688,0.571428571429
5526,771.043478261,145.637681159,97.624057971,0.695652173913
5530,920.2,148.3,99.3106666667,0.566666666667
5531,915.27173913,143.717391304,99.3756521739,0.641304347826
5537,1009.15492958,84.3943661972,97.6353521127,0.859154929577
5538,927.272727273,97.6060606061,99.7275757576,0.666666666667
5541,839.666666667,51.3111111111,98.3202222222,0.911111111111
5543,713.891891892,221.702702703,95.0089189189,0.540540540541
5544,949.95,200.883333333,95.9936666667,0.666666666667
5547,922.720930233,174.279069767,98.1818604651,0.662790697674
5548,877.5,112.622222222,98.9747777778,0.622222222222
5549,946.909090909,121.878787879,97.9224242424,0.848484848485
5551,938.230769231,80.4871794872,98.75,0.564102564103
5553,1041.34482759,159.379310345,99.8196551724,0.793103448276
5554,991.347826087,103.434782609,99.9867391304,0.739130434783
5555,776.967741935,131.451612903,99.98,0.548387096774
5556,637.1875,91.7916666667,98.2297916667,0.875
5559,918.448275862,229.413793103,96.7251724138,0.655172413793
5560,947.476190476,126.587301587,99.9465079365,0.904761904762
5562,713.25,115.083333333,94.6352777778,0.694444444444
5565,1002.10126582,94.835443038,99.1175949367,0.658227848101
5567,642.714285714,218.771428571,94.1622857143,0.6
5568,1097.16666667,136.027777778,99.1472222222,0.694444444444
5569,844.322580645,108.774193548,99.1590322581,0.516129032258
5570,738.774647887,85.4507042254,98.0716901408,0.859154929577
5573,1079.90410959,108.054794521,99.9573972603,0.72602739726
5575,1276.59090909,210.636363636,97.9179545455,0.863636363636
5577,908.884615385,124.179487179,99.5993589744,0.628205128205
5578,858.582417582,53.021978022,98.3496703297,0.835164835165
5582,922.909090909,31.6060606061,98.8818181818,0.747474747475
5583,815.262135922,127.699029126,99.7438834951,0.543689320388
5585,1223.82758621,149.620689655,96.9786206897,0.758620689655
5586,1192.34375,124.15625,97.9221875,0.65625
5588,866.034482759,76.2528735632,99.652183908,0.689655172414
5589,1228.76,104.76,99.9376,0.68
5591,901.926829268,153.414634146,99.2,0.463414634146
5592,944.321428571,63.6071428571,99.5678571429,0.892857142857
5593,1041.21428571,130.547619048,97.7117857143,0.535714285714
5594,896.913043478,157.086956522,98.4758695652,0.597826086957
5597,894.285714286,135.492063492,98.5106349206,0.730158730159
5600,894.892307692,163.969230769,98.4149230769,0.615384615385
5602,904.434782609,92.3043478261,97.1547826087,0.768115942029
5610,847.482758621,147.965517241,96.7317241379,0.793103448276
5612,950.0625,77.7291666667,99.8402083333,0.645833333333
5614,1041.81578947,147.578947368,99.2822368421,0.75
5616,780.038461538,134.923076923,98.9546153846,0.538461538462
5617,919.472972973,72.0405405405,98.9682432432,0.689189189189
5620,905.827586207,165.0,97.1831034483,0.620689655172
5622,859.307692308,102.051282051,99.3366666667,0.666666666667
5623,996.428571429,68.8571428571,99.9942857143,0.952380952381
5624,657.285714286,38.5714285714,99.4745714286,0.685714285714
5625,966.835294118,64.0352941176,99.6747058824,0.670588235294
5627,1004.45454545,115.96969697,98.3687878788,0.636363636364
5629,887.444444444,116.296296296,99.8133333333,0.851851851852
5637,994.202531646,98.4683544304,99.0979746835,0.696202531646
5638,1055.71428571,99.2619047619,99.2845238095,0.809523809524
5641,904.91,93.39,96.433,0.7
5643,1031.4137931,184.465517241,99.5182758621,0.637931034483
5646,1053.44444444,86.3703703704,97.0788888889,0.851851851852
5652,886.260869565,93.9710144928,99.7701449275,0.695652173913
5653,871.571428571,71.7571428571,99.324,0.928571428571
5654,906.333333333,77.0740740741,98.2411111111,0.740740740741
5655,876.23,107.76,97.7969,0.74
5657,1100.62068966,93.5172413793,99.6551724138,0.620689655172
5663,943.120689655,170.327586207,96.4160344828,0.827586206897
5665,963.405063291,130.810126582,99.4401265823,0.544303797468
5667,893.78,227.14,97.6488,0.74
5668,955.875,74.1944444444,99.1040277778,0.819444444444
5670,737.571428571,129.142857143,93.3057142857,0.761904761905
5671,832.732142857,195.732142857,97.9617857143,0.625
5673,908.0,131.681818182,99.8631818182,0.454545454545
5674,1348.0,122.033333333,99.9976666667,0.666666666667
5681,656.911392405,156.582278481,98.1341772152,0.898734177215
5682,860.724137931,107.632183908,99.9865517241,0.655172413793
5683,1012.19230769,159.769230769,99.8821153846,0.730769230769
5685,1152.13513514,81.3513513514,98.0862162162,0.864864864865
5687,872.409090909,73.6590909091,99.7422727273,0.590909090909
5688,809.0,191.833333333,99.3876666667,0.8
5689,810.86,153.5,97.2887,0.69
5690,1224.32692308,118.884615385,98.97,0.730769230769
5691,905.159574468,83.914893617,99.0462765957,0.914893617021
5699,1003.54166667,71.6388888889,99.5306944444,0.888888888889
5702,543.636363636,30.6666666667,99.8081818182,1.0
5703,790.7,169.377777778,98.8026666667,0.911111111111
5704,765.627118644,109.237288136,98.4379661017,0.898305084746
5706,1078.35135135,135.081081081,98.6924324324,0.783783783784
5707,980.5,151.981481481,98.7768518519,0.925925925926
5711,837.815789474,89.1315789474,94.4028947368,0.763157894737
5712,816.5,251.202702703,97.0725675676,0.743243243243
5714,924.745454545,100.890909091,99.2074545455,0.763636363636
5716,976.487804878,61.0487804878,99.8807317073,0.731707317073
5721,983.782608696,149.52173913,98.2382608696,0.695652173913
5722,877.603773585,143.622641509,97.2928301887,0.622641509434
5724,851.6875,106.4375,99.58125,0.802083333333
5725,1039.4375,59.2125,99.524625,0.8
5727,1023.32692308,89.8846153846,99.7486538462,1.0
5728,625.612903226,88.4838709677,98.3558064516,0.838709677419
5730,1494.575,159.3,99.497,0.95
5731,1037.58823529,68.0196078431,99.8419607843,0.764705882353
5732,748.375,152.791666667,96.0501388889,0.652777777778
5733,1071.04347826,142.594202899,99.9933333333,0.724637681159
5734,805.776595745,92.0531914894,97.1424468085,0.744680851064
5738,760.75,40.5416666667,98.8091666667,0.916666666667
5739,894.464285714,106.630952381,99.2754761905,0.702380952381
5746,791.769230769,189.974358974,99.2212820513,0.692307692308
5748,812.677419355,128.403225806,97.8648387097,0.774193548387
5749,1047.21276596,124.170212766,99.2244680851,0.829787234043
5750,956.65060241,94.4698795181,98.4926506024,0.759036144578
5751,925.433333333,172.544444444,98.0696666667,0.611111111111
5752,985.271428571,140.185714286,99.102,0.685714285714
5753,736.823529412,233.0,95.1037254902,0.803921568627
5754,985.430379747,87.7341772152,99.8389873418,0.658227848101
5756,1037.22727273,191.287878788,98.8613636364,0.666666666667
5758,1084.12727273,173.018181818,99.7038181818,0.636363636364
5761,1033.21052632,112.561403509,97.6121052632,0.684210526316
5762,1124.05660377,122.20754717,99.4347169811,0.735849056604
5765,1048.38983051,112.661016949,99.7957627119,0.677966101695
5766,777.461538462,97.8461538462,93.3694871795,0.538461538462
5767,1023.36363636,133.696969697,99.9124242424,0.787878787879
5770,1023.38157895,51.8421052632,99.8327631579,0.868421052632
5771,833.3,68.1,98.7815,0.875
5774,755.263157895,91.5964912281,96.98,0.701754385965
5776,1040.08,100.88,99.9933333333,0.706666666667
5777,1058.42857143,98.1224489796,99.9381632653,0.816326530612
5780,974.857142857,58.9428571429,99.3297142857,0.857142857143
5781,813.912087912,161.065934066,99.8343956044,0.406593406593
5782,936.707692308,128.323076923,99.2364615385,0.815384615385
5785,961.933333333,219.777777778,98.6531111111,0.844444444444
5786,979.48,133.453333333,99.364,0.786666666667
5787,797.705882353,123.0,99.1677941176,0.617647058824
5788,803.0,139.714285714,99.7528571429,0.666666666667
5793,909.481012658,100.949367089,99.9132911392,0.784810126582
5795,1007.66666667,108.333333333,98.8291666667,0.833333333333
5799,1107.5974026,115.818181818,99.9941558442,0.584415584416
5802,995.142857143,140.547619048,98.7869047619,0.761904761905
5803,878.092783505,87.1134020619,98.7874226804,0.783505154639
5804,801.216216216,99.1891891892,99.9213513514,0.945945945946
5805,932.25,79.3928571429,99.8973809524,0.702380952381
5806,825.40625,187.25,98.95078125,0.671875
5807,857.12,136.74,98.387,0.62
5808,976.925925926,60.3703703704,99.8483950617,0.666666666667
5810,852.842857143,77.7571428571,99.7758571429,0.614285714286
5811,830.0,77.1904761905,99.969047619,0.904761904762
5814,989.409090909,130.477272727,98.4709090909,0.670454545455
5816,785.428571429,70.4761904762,99.0642857143,0.857142857143
5817,679.131578947,109.710526316,96.2993421053,0.802631578947
5820,748.904761905,83.9523809524,95.3680952381,0.68253968254
5821,934.716981132,62.5660377358,99.9909433962,0.660377358491
5822,1139.56756757,131.783783784,99.9954054054,0.513513513514
5824,936.736842105,159.263157895,97.6843859649,0.894736842105
5826,1089.89473684,75.1578947368,99.9198245614,0.929824561404
5827,986.540983607,220.032786885,99.0544262295,0.770491803279
5828,1132.64285714,97.119047619,99.3847619048,0.785714285714
5829,971.737704918,80.8852459016,98.4962295082,0.868852459016
5836,818.75,128.916666667,99.7541666667,0.895833333333
5837,1020.07142857,77.75,99.2792857143,0.845238095238
5838,799.542372881,141.745762712,99.6320338983,0.677966101695
5839,1042.86956522,179.347826087,99.8286956522,0.652173913043
5841,878.652173913,127.239130435,99.7793478261,0.619565217391
5842,837.956521739,182.130434783,97.2030434783,0.739130434783
5845,745.34375,198.53125,97.143125,0.65625
5851,1293.21621622,95.9459459459,99.5275675676,0.621621621622
5854,878.085714286,121.542857143,99.2331428571,0.8
5857,806.84,33.68,99.9,0.72
5858,1147.71428571,75.0317460317,99.986984127,0.761904761905
5859,830.103448276,148.793103448,97.1986206897,0.862068965517
5860,1127.78461538,125.492307692,99.6876923077,0.907692307692
5862,820.727272727,130.931818182,97.1509090909,0.704545454545
5863,991.35,167.366666667,98.9716666667,0.566666666667
5866,946.314285714,44.2571428571,99.3242857143,0.8
5867,1089.71428571,181.678571429,98.3464285714,0.785714285714
5868,943.901098901,109.428571429,99.6702197802,0.791208791209
5869,811.914285714,90.3428571429,98.9885714286,0.685714285714
5871,955.285714286,98.0476190476,98.7029761905,0.702380952381
5872,1041.53191489,65.1276595745,99.9955319149,0.702127659574
5875,854.4375,120.0625,99.1752083333,0.739583333333
5876,711.5,89.3378378378,98.5706756757,0.783783783784
5880,1143.04081633,103.795918367,97.0387755102,0.755102040816
5881,1059.04347826,81.652173913,99.9869565217,0.652173913043
5883,1041.3875,95.05,99.495,0.6625
5884,931.325842697,151.943820225,98.681011236,0.76404494382
5886,852.454545455,130.515151515,99.5781818182,0.727272727273
5888,1175.38709677,71.7096774194,99.9919354839,0.516129032258
5890,1023.97560976,137.0,98.8240243902,0.780487804878
5896,938.466666667,54.2222222222,99.9311111111,0.8
5898,1057.57142857,120.904761905,99.8564285714,0.738095238095
5899,943.315789474,67.4035087719,99.2896491228,0.736842105263
5904,742.707317073,151.536585366,98.9768292683,0.658536585366
5906,1058.1125,124.0875,99.524375,0.6375
5907,947.870967742,91.5483870968,98.9732258065,0.612903225806
5908,1011.60273973,103.739726027,99.9308219178,0.602739726027
5909,941.620689655,90.1724137931,99.0056896552,0.931034482759
5910,755.64,88.04,95.8213333333,0.746666666667
5911,670.142857143,132.285714286,97.7348051948,0.805194805195
5912,1046.94186047,91.3255813953,98.3274418605,0.744186046512
5914,869.12371134,90.9484536082,99.5103092784,0.835051546392
5915,1171.9516129,223.596774194,99.5896774194,0.741935483871
5918,1219.13157895,128.868421053,98.4576315789,0.631578947368
5919,1090.41176471,175.058823529,99.7725490196,0.764705882353
5920,626.78,75.78,96.0376,0.68
5923,877.268292683,127.12195122,98.3373170732,0.69512195122
5927,862.5875,67.225,99.05425,0.85
5928,930.604651163,54.4186046512,99.9820930233,1.0
5930,879.053191489,50.5106382979,99.6903191489,0.723404255319
5931,785.931034483,143.465517241,97.915,0.586206896552
5932,695.049180328,156.901639344,98.631147541,0.803278688525
5933,1011.65671642,84.0746268657,99.68,0.641791044776
5937,1041.44444444,118.358024691,99.5648148148,0.765432098765
5939,984.740740741,143.765432099,99.2309876543,0.740740740741
5940,996.987012987,98.1038961039,98.6780519481,0.662337662338
5942,521.347826087,101.0,96.6954347826,0.920289855072
5943,623.4,109.977777778,96.776,0.933333333333
5946,760.492957746,97.6338028169,98.8216901408,0.816901408451
5947,900.21875,104.484375,98.75015625,0.734375
5949,950.514285714,68.6,99.7508571429,0.714285714286
5950,984.563380282,145.084507042,98.3826760563,0.774647887324
5952,1107.17391304,111.536231884,99.5701449275,0.869565217391
5953,963.730769231,126.153846154,99.7884615385,0.730769230769
5957,995.350649351,137.038961039,99.6666233766,0.675324675325
5959,961.7,157.966666667,99.592,0.8
5962,845.95,117.85,99.746,0.766666666667
5963,1099.05882353,116.470588235,99.9196078431,0.882352941176
5964,889.625,144.916666667,98.25125,0.666666666667
5967,899.142857143,187.547619048,99.3033333333,0.738095238095
5968,1018.44444444,150.148148148,98.6814814815,0.796296296296
5969,990.565217391,45.1304347826,99.9952173913,0.695652173913
5970,919.959459459,180.283783784,99.0422972973,0.689189189189
5971,995.397058824,184.529411765,99.4036764706,0.661764705882
5982,966.318681319,60.5164835165,98.7502197802,0.725274725275
5983,1314.59375,121.46875,99.9584375,0.78125
5985,759.5,182.708333333,98.2625,0.708333333333
5986,946.265957447,48.8829787234,99.5325531915,0.797872340426
5988,990.756097561,211.097560976,98.0748780488,0.756097560976
5991,776.0,85.2105263158,98.7468421053,0.868421052632
5993,935.28125,108.71875,97.54,0.71875
5995,888.285714286,88.8367346939,99.1434693878,0.877551020408
5997,940.740740741,59.4197530864,99.3645679012,0.691358024691
5998,785.48,58.22,99.9042,0.9
6004,805.615384615,106.653846154,97.8724358974,0.602564102564
6005,760.689655172,131.103448276,97.687816092,0.689655172414
6007,932.0,108.060606061,97.6606060606,0.606060606061
6008,930.0,64.4871794872,99.3261538462,0.589743589744
6009,737.967741935,176.258064516,95.7316129032,0.741935483871
6014,915.054945055,111.120879121,99.4071428571,0.659340659341
6016,974.529411765,209.073529412,98.9880882353,0.676470588235
6019,944.42,115.2,99.8378,0.68
6021,705.375,102.791666667,98.6329166667,0.791666666667
6023,911.137931034,87.6436781609,99.0667816092,0.67816091954
6026,1443.96153846,299.153846154,98.7607692308,0.615384615385
6030,924.5,123.294117647,99.0258823529,0.411764705882
6031,855.285714286,139.428571429,99.48,0.657142857143
6032,739.347826087,78.8434782609,97.4552173913,0.817391304348
6036,913.291666667,100.930555556,99.4194444444,0.708333333333
6040,1190.1,85.0,99.9883333333,0.7
6042,1088.47727273,132.136363636,99.9938636364,0.75
6047,894.411764706,146.658823529,99.4607058824,0.635294117647
6048,825.647058824,98.0980392157,95.5988235294,0.803921568627
6052,873.395348837,116.162790698,96.886744186,0.53488372093
6056,846.523076923,142.153846154,97.6693846154,0.6
6059,848.355932203,121.813559322,98.1698305085,0.474576271186
6060,915.818181818,72.9696969697,99.7412121212,0.69696969697
6061,858.363636364,190.878787879,99.1266666667,0.636363636364
6063,894.989130435,82.3804347826,99.7486956522,0.695652173913
6064,1035.26923077,108.769230769,99.6896153846,0.5
6065,928.23943662,99.2112676056,98.5495774648,0.577464788732
6066,872.75,92.8235294118,99.9307352941,0.558823529412
6068,1190.97297297,64.7027027027,99.9959459459,0.945945945946
6069,1145.09375,69.8125,99.955,0.90625
6070,831.259259259,87.1234567901,97.5566666667,0.851851851852
6072,919.466666667,44.8888888889,98.8428888889,0.711111111111
6073,843.857142857,65.7142857143,98.8669047619,0.619047619048
6077,930.627659574,93.9680851064,98.1241489362,0.723404255319
6081,1070.85714286,45.1714285714,98.5977142857,0.942857142857
6083,888.741935484,102.612903226,99.9958064516,0.677419354839
6085,1168.32075472,143.452830189,98.5735849057,0.754716981132
6086,1033.04166667,11.1388888889,99.5856944444,0.777777777778
6087,950.685714286,116.228571429,99.5287142857,0.6
6090,996.581818182,98.1272727273,99.9729090909,0.654545454545
6092,1073.48979592,207.326530612,98.3181632653,0.979591836735
6095,1092.63636364,141.454545455,99.9136363636,0.772727272727
6104,894.452631579,72.0947368421,99.0691578947,0.6
6106,726.565217391,285.391304348,97.5495652174,0.521739130435
6107,910.25,148.0,99.3498863636,0.625
6108,1358.14285714,93.1428571429,98.3816666667,0.547619047619
6111,973.176470588,78.5294117647,99.6576470588,0.803921568627
6113,1027.18571429,194.928571429,99.6615714286,0.657142857143
6114,995.477272727,111.909090909,96.8311363636,0.727272727273
6121,881.863013699,52.9452054795,99.9261643836,0.753424657534
6122,762.344827586,35.2068965517,98.6913793103,0.689655172414
6124,981.372881356,63.593220339,99.0793220339,0.932203389831
6125,1026.60465116,105.965116279,99.8827906977,0.767441860465
6127,866.202702703,89.7567567568,97.6601351351,0.702702702703
6128,983.727272727,42.1666666667,99.8872727273,0.833333333333
6132,966.7,111.1,99.9653333333,0.666666666667
6133,976.545454545,90.3333333333,99.9315151515,0.818181818182
6134,963.5,35.4117647059,99.9285294118,0.911764705882
6136,854.623376623,121.428571429,99.252987013,0.61038961039
6137,976.149253731,92.5373134328,99.5273134328,0.761194029851
6141,1026.84615385,129.269230769,99.8946153846,0.807692307692
6142,884.515151515,48.1919191919,99.4075757576,0.838383838384
6143,1295.14285714,120.952380952,99.9933333333,0.619047619048
6144,881.913043478,78.2173913043,97.0147826087,0.521739130435
6145,816.344827586,92.0344827586,97.4027586207,0.706896551724
6153,918.03030303,66.898989899,99.2797979798,0.747474747475
6155,934.185714286,49.0428571429,99.2671428571,0.885714285714
6157,1071.14705882,167.058823529,98.9311764706,0.911764705882
6158,807.17721519,74.0759493671,99.6301265823,0.73417721519
6159,1110.90140845,98.4788732394,99.0792957746,0.704225352113
6162,843.72826087,157.739130435,96.8994565217,0.79347826087
